Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
7587,Caledonia Family Medicine,HOSP-EC,Hospital Extension Clinic,12/2/1997,3350 Brown Road,,New York,New York,10122,,,,27,Monroe,2,Western Regional Office - Rochester,Highland Hospital,409,2701001H,Highland Hospital of Rochester Inc,South Avenue At Bellevue Dr,,Rochester,New York,14620,"Strong Partners Health System, Inc.",601 Elmwood Avenue,,Rochester,New York,14642,Not for Profit Corporation,42.965843,-77.841751,"(42.965843, -77.841751)"
7032,Bassett Healthcare Canajoharie,HOSP-EC,Hospital Extension Clinic,4/25/1996,56 Montgomery Street,,New York,New York,10001,,,,38,Otsego,4,Capital District Regional Office,Mary Imogene Bassett Hospital,746,3824000H,Mary Imogene Bassett Hospital Inc,Atwell Road,,Cooperstown,New York,13326,Bassett Healthcare Network,1 Atwell Road,,Cooperstown,New York,13326,Not for Profit Corporation,42.904175,-74.569016,"(42.904175, -74.569016)"
10229,Canandaigua Primary Care,HOSP-EC,Hospital Extension Clinic,12/21/2018,401 South Main Street,,New York,New York,10065,,,,34,Ontario,2,Western Regional Office - Rochester,Rochester General Hospital,411,2701003H,Rochester General Hospital Inc,905 Culver Road,,Rochester,New York,14609,Rochester Regional Health,89 Genesee Street,,Rochester,New York,14611,Not for Profit Corporation,42.881931,-77.275919,"(42.881931, -77.275919)"
7700,Planned Parenthood of Central and Western New York,DTC-EC,Diagnostic and Treatment Center Extension Clinic,6/19/1998,15 Lafayette Avenue,,New York,New York,10022,,,,34,Ontario,2,Western Regional Office - Rochester,"Planned Parenthood of Central and Western New York, Inc.",223,1401238R,"Planned Parenthood of Central and Western New York, Inc.",2697 Main Street,,Buffalo,New York,14214,,,,,New York,,Not for Profit Corporation,42.886517,-77.278282,"(42.886517, -77.278282)"
9889,Thompson Health Finger Lakes Family Care,HOSP-EC,Hospital Extension Clinic,2/23/2016,23 North Street,,New York,New York,10033,,,,34,Ontario,2,Western Regional Office - Rochester,F.F. Thompson Hospital,678,3429000H,The Frederick Ferris Thompson Hosital,350 Parrish Street,,Canandaigua,New York,14424,,,,,New York,,Not for Profit Corporation,42.904177,-77.295045,"(42.904177, -77.295045)"
5912,"Fingerlakes UCP, Inc",DTC-EC,Diagnostic and Treatment Center Extension Clinic,12/7/1995,5415 County Road 30,,New York,New York,10023,,,,34,Ontario,2,Western Regional Office - Rochester,"Fingerlakes UCP, Inc",5911,3402201R,"Fingerlakes UCP, Inc",731 Pre-Emptton Road,,Geneva,New York,14456,,,,,New York,,Not for Profit Corporation,42.898872,-77.310028,"(42.898872, -77.310028)"
10190,UR Medicine Thompson Health Canandaigua Medical Group,HOSP-EC,Hospital Extension Clinic,4/18/2018,335 Parrish Street,,New York,New York,10028,,,,34,Ontario,2,Western Regional Office - Rochester,F.F. Thompson Hospital,678,3429000H,The Frederick Ferris Thompson Hosital,350 Parrish Street,,Canandaigua,New York,14424,,,,,New York,,Not for Profit Corporation,42.874247,-77.2896,"(42.874247, -77.2896)"
7099,Oneida Health Canastota-Lenox Family Care,HOSP-EC,Hospital Extension Clinic,6/30/1997,115 Center St,,New York,New York,10075,,,,26,Madison,3,Central New York Regional Office,Oneida Health Hospital,397,2601001H,"Oneida Health Systems, Inc",323 Genesee Street,,Oneida,New York,13421,,,,,New York,,Not for Profit Corporation,43.078098,-75.752365,"(43.078098, -75.752365)"
8579,Canton Health & Diagnostic Center,HOSP-EC,Hospital Extension Clinic,11/14/2005,39 West Main Street,,New York,New York,10065,,,,44,Saint Lawrence,3,Central New York Regional Office,Claxton-Hepburn Medical Center,798,4401000H,Claxton-Hepburn Medical Center,214 King Street,,Ogdensburg,New York,13669,,,,,New York,,Not for Profit Corporation,44.594673,-75.180138,"(44.594673, -75.180138)"
9997,St. Lawrence Ambulatory Care Center,HOSP-EC,Hospital Extension Clinic,12/22/2016,6119 U.S. Highway 11,,New York,New York,10039,,,,44,Saint Lawrence,3,Central New York Regional Office,Canton-Potsdam Hospital,815,4429000H,Canton-Potsdam Hospital,50 Leroy St,,Potsdam,New York,13676,"St. Lawrence Health System, Inc.",50 Leroy Street,,Potsdam,New York,13676,Not for Profit Corporation,44.605101,-75.132176,"(44.605101, -75.132176)"
5719,TCH Chemical Dependency Clinic,HOSP-EC,Hospital Extension Clinic,6/6/1995,33 North Main Street,,New York,New York,10004,,,,6,Chautauqua,1,Western Regional Office - Buffalo,"Brooks-TLC Hospital System, Inc.",98,0601000H,"Brooks-TLC Hospital System, Inc.",529 Central Avenue,,Dunkirk,New York,14048,,,,,New York,,Not for Profit Corporation,42.345772,-79.310059,"(42.345772, -79.310059)"
7045,Greene Medical Arts,HOSP-EC,Hospital Extension Clinic,2/11/1997,159 Jefferson Heights,,Catskill,New York,12414,,,,10,Columbia,4,Capital District Regional Office,Columbia Memorial Hospital,146,1001000H,Columbia Memorial Hospital,71 Prospect Avenue,,Hudson,New York,12534,Albany Medical Center,New Scotland Avenue,,Albany,New York,12208,Not for Profit Corporation,42.231709,-73.878197,"(42.231709, -73.878197)"
9944,Community Memorial Hospital - Cazenovia Family Health Center,,Primary Care Hospital - Critical Access Hospital Extension Clinic,7/29/2016,3045 John Trush Blvd,,Cazenovia,New York,13035,,,,26,Madison,3,Central New York Regional Office,Community Memorial Hospital Inc,401,2625700C,Community Memorial Hospital Inc,150 Broad Street,,Hamilton,New York,13346,,,,,New York,,Not for Profit Corporation,42.922762,-75.812833,"(42.922762, -75.812833)"
7754,Womans Health Source,HOSP-EC,Hospital Extension Clinic,4/23/1999,2100 Middle Country Road,,Centereach,New York,11720,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,St Charles Hospital,896,5149001H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Charles Hosp and Rehab Ctr Inc,200 Bell Terre Road,,Port Jefferson,New York,11777,Not for Profit Corporation,40.858307,-73.085442,"(40.858307, -73.085442)"
9780,Coram Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,2/20/2015,1500 Middle Country Road,,Centereach,New York,11720,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Freedom Center of Buffalo,9708,0364201R,"Vestal Healthcare, LLC",116 North Jensen Road,,Vestal,New York,13850,,,,,New York,,LLC,40.860018,-73.06461,"(40.860018, -73.06461)"
9451,Champlain Family Health,DTC-EC,Diagnostic and Treatment Center Extension Clinic,11/5/2012,828 State Route 11,,Champlain,New York,12919-4966,,,,9,Clinton,4,Capital District Regional Office,Warrensburg Health Center,1326,5660200R,Hudson Headwaters Health Network Inc,Po Box 222,,North Creek,New York,12853,,,,,New York,,Not for Profit Corporation,44.978494,-73.440378,"(44.978494, -73.440378)"
10142,UVM Health Network - CVPH Diagnostic Center Champlain,HOSP-EC,Hospital Extension Clinic,2/28/2018,828 State Route 11,,Champlain,New York,12919,,,,9,Clinton,4,Capital District Regional Office,The University of Vermont Health Network - Champlain Valley Physicians Hospital,135,0901001H,Champlain Valley Physicians Hospital Medical Center Inc,100 Beekman Street,,Plattsburgh,New York,12901,"The University of Vermont Health Network, Inc.",111 Colchester Avenue,,Burlington,New York,5401,Not for Profit Corporation,44.978494,-73.440378,"(44.978494, -73.440378)"
6078,Bessette Health Center,HOSP-EC,Hospital Extension Clinic,8/29/1996,6087 State Route 11,,Chateaugay,New York,12920,,,,16,Franklin,4,Capital District Regional Office,The University of Vermont Health Network - Alice Hyde Medical Center,325,1624000H,Alice Hyde Medical Center,115 Park St,,Malone,New York,12953,"The University of Vermont Health Network, Inc.",111 Colchester Avenue,,Burlington,New York,5401,Not for Profit Corporation,44.924458,-74.10762,"(44.924458, -74.10762)"
5975,Chatham Family Care Center,HOSP-EC,Hospital Extension Clinic,9/15/1995,31 Dardess Dr,,Chatham,New York,12037,,,,10,Columbia,4,Capital District Regional Office,Columbia Memorial Hospital,146,1001000H,Columbia Memorial Hospital,71 Prospect Avenue,,Hudson,New York,12534,Albany Medical Center,New Scotland Avenue,,Albany,New York,12208,Not for Profit Corporation,42.350479,-73.604073,"(42.350479, -73.604073)"
9895,Community Health Center of Cheektowaga,DTC-EC,Diagnostic and Treatment Center Extension Clinic,3/14/2016,934 Cleveland Drive,,Cheektowaga,New York,14225,,,,14,Erie,1,Western Regional Office - Buffalo,"Community Health Center of Buffalo, Inc",7885,1401230R,Community Health Center of Buffalo Inc,462 Grider St,,Buffalo,New York,14215,,,,,New York,,Not for Profit Corporation,42.945688,-78.765159,"(42.945688, -78.765159)"
10138,Cornerstone Urgent Care Center,DTC,Diagnostic and Treatment Center,4/18/2018,2968 Chili Avenue,,Chili,New York,14624,,,,27,Monroe,2,Western Regional Office - Rochester,,,2751200R,"Cornerstone Urgent Care Center, LLC",2968 Chili Avenue,,Chili,New York,14624,,,,,New York,,LLC,43.115259,-77.729796,"(43.115259, -77.729796)"
9404,Ellis Hospital - Medical Center of Clifton Park,HOSP-EC,Hospital Extension Clinic,10/18/2012,103 Sitterly Road,,Clifton Park,New York,12065,,,,45,Saratoga,4,Capital District Regional Office,Ellis Hospital,829,4601001H,Ellis Hospital Inc,Route 146,,Schenectady,New York,12308,,,,,New York,,Not for Profit Corporation,42.853439,-73.775124,"(42.853439, -73.775124)"
6093,Center for Disability Services,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/2/1996,939 Route 146,,Clifton Park,New York,12065,,,,45,Saratoga,4,Capital District Regional Office,"Center for Disability Services, Inc.",9,0101203R,"Center for Disability Services, Inc.",314 South Manning Boulevard,,Albany,New York,12208,,,,,New York,,Not for Profit Corporation,42.868004,-73.803162,"(42.868004, -73.803162)"
9849,The Northway Surgery and Pain Center,DTC,Diagnostic and Treatment Center,10/19/2015,1596 Route 9,,Clifton Park,New York,12065,,,,45,Saratoga,4,Capital District Regional Office,,,4552201R,"Northway SPC, LLC",1596 Route 9,,Clifton Park,New York,12065,,,,,New York,,LLC,42.85171,-73.759042,"(42.85171, -73.759042)"
9854,Samaritan OB/GYN,HOSP-EC,Hospital Extension Clinic,9/25/2015,855 Route 146,,Clifton Park,New York,12065,,,,45,Saratoga,4,Capital District Regional Office,Samaritan Hospital,756,4102002H,Samaritan Hospital of Troy NY Inc,2215 Burdett Avenue,,Troy,New York,12180,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,New York,12208,Not for Profit Corporation,42.865594,-73.787376,"(42.865594, -73.787376)"
9523,Ellis Medicine Spine and Pain Care,HOSP-EC,Hospital Extension Clinic,8/6/2013,939 Route 146,,Clifton Park,New York,12065,,,,45,Saratoga,4,Capital District Regional Office,Ellis Hospital,829,4601001H,Ellis Hospital Inc,Route 146,,Schenectady,New York,12308,,,,,New York,,Not for Profit Corporation,42.868004,-73.803162,"(42.868004, -73.803162)"
9854,Samaritan OB/GYN,HOSP-EC,Hospital Extension Clinic,9/25/2015,855 Route 146,,Clifton Park,New York,12065,,,,45,Saratoga,4,Capital District Regional Office,Samaritan Hospital,756,4102002H,Samaritan Hospital of Troy NY Inc,2215 Burdett Avenue,,Troy,New York,12180,Trinity Health Corporation,20555 Victor Parkway,,Livonia,New York,48152,Not for Profit Corporation,42.865594,-73.787376,"(42.865594, -73.787376)"
7694,Clinton Medical Center,HOSP-EC,Hospital Extension Clinic,11/16/1998,101 College Street,,New York,New York,10014,,,,13,Dutchess,6,Metropolitan Area Regional Office - New Rochelle,Faxton-St Lukes Healthcare St Lukes Division,599,3202003H,Faxton-St Lukes Healthcare,1656 Champlin Avenue,,New Hartford,New York,13503,Mohawk Valley Health System,1656 Champlin Ave,,Utica,New York,13502,Not for Profit Corporation,43.048309,-75.391174,"(43.048309, -75.391174)"
7123,Bassett Healthcare Cobleskill II,HOSP-EC,Hospital Extension Clinic,3/28/1997,Grandview Drive,,New York,New York,10025,,,,38,Otsego,4,Capital District Regional Office,Mary Imogene Bassett Hospital,746,3824000H,Mary Imogene Bassett Hospital Inc,Atwell Road,,Cooperstown,New York,13326,Bassett Healthcare Network,1 Atwell Road,,Cooperstown,New York,13326,Not for Profit Corporation,42.68187,-74.479614,"(42.68187, -74.479614)"
10216,Cobleskill Regional Hospital,,Primary Care Hospital - Critical Access Hospital,8/20/2018,178 Grandview Drive,,New York,New York,10017,,,,47,Schoharie,4,Capital District Regional Office,,,4720700C,Bassett Hospital of Schoharie County,34 Grandview Drive,,Cobleskill,New York,12043,Bassett Healthcare Network,1 Atwell Road,,Cooperstown,New York,13326,Not for Profit Corporation,42.68683,-74.481976,"(42.68683, -74.481976)"
7295,Eddy Daybreak at Marjorie Doyle Rockwell Center,ADHCP,Adult Day Health Care Program - Offsite,9/2/1997,421 West Columbia Street,,New York,New York,10013,,,,1,Albany,4,Capital District Regional Office,Eddy Village Green,4000,0102001N,Capital Region Geriatric Center Inc,421 W Columbia Street,,Cohoes,New York,12047,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,New York,12208,Not for Profit Corporation,42.772724,-73.725082,"(42.772724, -73.725082)"
7295,Eddy Daybreak at Marjorie Doyle Rockwell Center,ADHCP,Adult Day Health Care Program - Offsite,9/2/1997,421 West Columbia Street,,New York,New York,10002,,,,1,Albany,4,Capital District Regional Office,Eddy Village Green,4000,0102001N,Capital Region Geriatric Center Inc,421 W Columbia Street,,Cohoes,New York,12047,Trinity Health Corporation,20555 Victor Parkway,,Livonia,New York,48152,Not for Profit Corporation,42.772724,-73.725082,"(42.772724, -73.725082)"
10255,Internal Medicine and Pediatrics Clinic of AMCH,HOSP-EC,Hospital Extension Clinic,11/20/2018,1019 New Loudon Road,,New York,New York,10019,,,,1,Albany,4,Capital District Regional Office,Albany Medical Center Hospital,1,0101000H,Albany Medical Center Hospital,New Scotland Avenue,,Albany,New York,12208,Albany Medical Center,New Scotland Avenue,,Albany,New York,12208,Not for Profit Corporation,42.77426,-73.75122,"(42.77426, -73.75122)"
10084,St. Charles Hospital Rehabilitation,HOSP-EC,Hospital Extension Clinic,10/3/2017,500 Commack Road,,New York,New York,10001,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,St Charles Hospital,896,5149001H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Charles Hosp and Rehab Ctr Inc,200 Bell Terre Road,,Port Jefferson,New York,11777,Not for Profit Corporation,40.824174,-73.292579,"(40.824174, -73.292579)"
10037,Mary Imogene Bassett Hospital Mobile Mammography Van,,Mobile Hospital Extension Clinic,3/10/2017,1 Atwell Road,,New York,New York,10011,,,,38,Otsego,4,Capital District Regional Office,Mary Imogene Bassett Hospital,746,3824000H,Mary Imogene Bassett Hospital Inc,Atwell Road,,Cooperstown,New York,13326,Bassett Healthcare Network,1 Atwell Road,,Cooperstown,New York,13326,Not for Profit Corporation,42.695487,-74.923539,"(42.695487, -74.923539)"
8523,Cooperstown Central-Middle/HS,HOSP-SB,School Based Hospital Extension Clinic,2/27/2007,39 Linden Avenue,,New York,New York,10029,,,,38,Otsego,4,Capital District Regional Office,Mary Imogene Bassett Hospital,746,3824000H,Mary Imogene Bassett Hospital Inc,Atwell Road,,Cooperstown,New York,13326,Bassett Healthcare Network,1 Atwell Road,,Cooperstown,New York,13326,Not for Profit Corporation,42.68972,-74.934303,"(42.68972, -74.934303)"
8581,Cooperstown Central-Elementary,HOSP-SB,School Based Hospital Extension Clinic,10/5/2007,21 Walnut Street,,New York,New York,10035,,,,38,Otsego,4,Capital District Regional Office,Mary Imogene Bassett Hospital,746,3824000H,Mary Imogene Bassett Hospital Inc,Atwell Road,,Cooperstown,New York,13326,Bassett Healthcare Network,1 Atwell Road,,Cooperstown,New York,13326,Not for Profit Corporation,42.6926,-74.931328,"(42.6926, -74.931328)"
9919,Copake Primary Care,HOSP-EC,Hospital Extension Clinic,5/23/2016,283 Mountain View Road,,New York,New York,10021,,,,10,Columbia,4,Capital District Regional Office,Columbia Memorial Hospital,146,1001000H,Columbia Memorial Hospital,71 Prospect Avenue,,Hudson,New York,12534,Albany Medical Center,New Scotland Avenue,,Albany,New York,12208,Not for Profit Corporation,42.111248,-73.552129,"(42.111248, -73.552129)"
5671,Evergreen Medical Center,HOSP-EC,Hospital Extension Clinic,11/22/1994,"Evergreen Plaza, 13 Palmer",,New York,New York,10128,,,,45,Saratoga,4,Capital District Regional Office,Glens Falls Hospital,1005,5601000H,Glens Falls Hospital Inc,100 Park Street,,Glens Falls,New York,12801,,,,,New York,,Not for Profit Corporation,43.243927,-73.828094,"(43.243927, -73.828094)"
9832,Corning Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,7/1/2015,8 W. Pulteney St. Suite 101,,New York,New York,10010,,,,50,Steuben,2,Western Regional Office - Rochester,Bronx Dialysis Center,6661,7000272R,"Knickerbocker Dialysis, Inc",1615-1617 Eastchester Road,,Bronx,New York,10461,,,,,New York,,Business Corporation,42.15085,-77.061241,"(42.15085, -77.061241)"
10197,Corona District Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/20/2018,34-33 Junction Boulevard,,New York,New York,10016,,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,Cumberland Diagnostic & Treatment Center,3722,7001259R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.754088,-73.872088,"(40.754088, -73.872088)"
10199,Women's Medical Center at Corona,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/20/2018,59-17 Junction Boulevard,,New York,New York,10036,,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,Cumberland Diagnostic & Treatment Center,3722,7001259R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.734802,-73.866678,"(40.734802, -73.866678)"
